n_upper,n_lower,lambda_vacuum_angstrom,lambda_air_angstrom,rel_flux_hbeta,rel_flux_sum_norm,source,te_k,log10_ne_cm3,case,notes
240,2,3647.3067,3646.2676,1.451446e-04,1.091623e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
241,2,3647.3046,3646.2655,1.445424e-04,1.087093e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
242,2,3647.3025,3646.2635,1.439451e-04,1.082602e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
243,2,3647.3004,3646.2614,1.433528e-04,1.078147e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
244,2,3647.2984,3646.2594,1.427653e-04,1.073728e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
245,2,3647.2964,3646.2574,1.421826e-04,1.069346e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
246,2,3647.2944,3646.2554,1.416047e-04,1.064999e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
247,2,3647.2925,3646.2535,1.410314e-04,1.060688e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
248,2,3647.2906,3646.2515,1.404628e-04,1.056411e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
249,2,3647.2887,3646.2496,1.398987e-04,1.052168e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
250,2,3647.2868,3646.2478,1.393391e-04,1.047960e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
251,2,3647.2849,3646.2459,1.387840e-04,1.043785e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
252,2,3647.2831,3646.2441,1.382333e-04,1.039643e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
253,2,3647.2813,3646.2423,1.376869e-04,1.035534e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
254,2,3647.2795,3646.2405,1.371449e-04,1.031457e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
255,2,3647.2777,3646.2387,1.366071e-04,1.027413e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
256,2,3647.2760,3646.2370,1.360735e-04,1.023400e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
257,2,3647.2743,3646.2352,1.355440e-04,1.019418e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
258,2,3647.2725,3646.2335,1.350187e-04,1.015467e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
259,2,3647.2709,3646.2318,1.344974e-04,1.011546e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
260,2,3647.2692,3646.2302,1.339801e-04,1.007656e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
261,2,3647.2675,3646.2285,1.334668e-04,1.003795e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
262,2,3647.2659,3646.2269,1.329574e-04,9.999639e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
263,2,3647.2643,3646.2253,1.324519e-04,9.961620e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
264,2,3647.2627,3646.2237,1.319502e-04,9.923888e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
265,2,3647.2611,3646.2221,1.314523e-04,9.886441e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
266,2,3647.2596,3646.2205,1.309582e-04,9.849275e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
267,2,3647.2580,3646.2190,1.304677e-04,9.812388e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
268,2,3647.2565,3646.2175,1.299809e-04,9.775776e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
269,2,3647.2550,3646.2160,1.294977e-04,9.739436e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
270,2,3647.2535,3646.2145,1.290181e-04,9.703366e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
271,2,3647.2520,3646.2130,1.285421e-04,9.667562e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
272,2,3647.2506,3646.2115,1.280695e-04,9.632020e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
273,2,3647.2491,3646.2101,1.276004e-04,9.596740e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
274,2,3647.2477,3646.2087,1.271347e-04,9.561717e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
275,2,3647.2463,3646.2073,1.266724e-04,9.526948e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
276,2,3647.2449,3646.2059,1.262135e-04,9.492431e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
277,2,3647.2435,3646.2045,1.257579e-04,9.458164e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
278,2,3647.2421,3646.2031,1.253055e-04,9.424143e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
279,2,3647.2408,3646.2018,1.248564e-04,9.390366e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
280,2,3647.2395,3646.2004,1.244105e-04,9.356830e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
281,2,3647.2381,3646.1991,1.239678e-04,9.323533e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
282,2,3647.2368,3646.1978,1.235282e-04,9.290472e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
283,2,3647.2355,3646.1965,1.230917e-04,9.257645e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
284,2,3647.2342,3646.1952,1.226583e-04,9.225049e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
285,2,3647.2330,3646.1940,1.222279e-04,9.192681e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
286,2,3647.2317,3646.1927,1.218006e-04,9.160540e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
287,2,3647.2305,3646.1915,1.213762e-04,9.128623e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
288,2,3647.2293,3646.1902,1.209548e-04,9.096928e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
289,2,3647.2280,3646.1890,1.205363e-04,9.065452e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
290,2,3647.2268,3646.1878,1.201206e-04,9.034193e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
291,2,3647.2256,3646.1866,1.197079e-04,9.003148e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
292,2,3647.2245,3646.1855,1.192979e-04,8.972317e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
293,2,3647.2233,3646.1843,1.188908e-04,8.941696e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
294,2,3647.2222,3646.1831,1.184864e-04,8.911283e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
295,2,3647.2210,3646.1820,1.180848e-04,8.881076e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
296,2,3647.2199,3646.1809,1.176859e-04,8.851073e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
297,2,3647.2188,3646.1797,1.172896e-04,8.821273e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
298,2,3647.2177,3646.1786,1.168960e-04,8.791672e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
299,2,3647.2166,3646.1775,1.165051e-04,8.762269e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
300,2,3647.2155,3646.1765,1.161168e-04,8.733063e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
301,2,3647.2144,3646.1754,1.157310e-04,8.704050e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
302,2,3647.2133,3646.1743,1.153478e-04,8.675230e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
303,2,3647.2123,3646.1733,1.149671e-04,8.646600e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
304,2,3647.2112,3646.1722,1.145890e-04,8.618158e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
305,2,3647.2102,3646.1712,1.142133e-04,8.589902e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
306,2,3647.2092,3646.1702,1.138400e-04,8.561832e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
307,2,3647.2082,3646.1692,1.134692e-04,8.533944e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
308,2,3647.2072,3646.1681,1.131008e-04,8.506237e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
309,2,3647.2062,3646.1672,1.127348e-04,8.478710e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
310,2,3647.2052,3646.1662,1.123712e-04,8.451360e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
311,2,3647.2042,3646.1652,1.120099e-04,8.424186e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
312,2,3647.2032,3646.1642,1.116509e-04,8.397186e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
313,2,3647.2023,3646.1633,1.112942e-04,8.370359e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
314,2,3647.2013,3646.1623,1.109397e-04,8.343703e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
315,2,3647.2004,3646.1614,1.105876e-04,8.317215e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
316,2,3647.1995,3646.1605,1.102376e-04,8.290896e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
317,2,3647.1985,3646.1595,1.098899e-04,8.264742e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
318,2,3647.1976,3646.1586,1.095443e-04,8.238753e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
319,2,3647.1967,3646.1577,1.092009e-04,8.212927e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
320,2,3647.1958,3646.1568,1.088597e-04,8.187263e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
321,2,3647.1950,3646.1559,1.085206e-04,8.161758e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
322,2,3647.1941,3646.1551,1.081835e-04,8.136412e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
323,2,3647.1932,3646.1542,1.078486e-04,8.111222e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
324,2,3647.1923,3646.1533,1.075158e-04,8.086188e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
325,2,3647.1915,3646.1525,1.071850e-04,8.061308e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
326,2,3647.1906,3646.1516,1.068562e-04,8.036581e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
327,2,3647.1898,3646.1508,1.065294e-04,8.012005e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
328,2,3647.1890,3646.1500,1.062046e-04,7.987579e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
329,2,3647.1881,3646.1491,1.058818e-04,7.963301e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
330,2,3647.1873,3646.1483,1.055610e-04,7.939171e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
331,2,3647.1865,3646.1475,1.052421e-04,7.915186e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
332,2,3647.1857,3646.1467,1.049251e-04,7.891346e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
333,2,3647.1849,3646.1459,1.046100e-04,7.867648e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
334,2,3647.1841,3646.1451,1.042968e-04,7.844093e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
335,2,3647.1834,3646.1444,1.039855e-04,7.820679e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
336,2,3647.1826,3646.1436,1.036760e-04,7.797403e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
337,2,3647.1818,3646.1428,1.033684e-04,7.774266e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
338,2,3647.1811,3646.1421,1.030626e-04,7.751266e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
339,2,3647.1803,3646.1413,1.027586e-04,7.728402e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
340,2,3647.1796,3646.1406,1.024563e-04,7.705672e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
341,2,3647.1788,3646.1398,1.021559e-04,7.683075e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
342,2,3647.1781,3646.1391,1.018572e-04,7.660610e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
343,2,3647.1774,3646.1384,1.015602e-04,7.638277e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
344,2,3647.1767,3646.1377,1.012650e-04,7.616073e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
345,2,3647.1759,3646.1369,1.009715e-04,7.593998e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
346,2,3647.1752,3646.1362,1.006797e-04,7.572051e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
347,2,3647.1745,3646.1355,1.003895e-04,7.550230e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
348,2,3647.1738,3646.1348,1.001011e-04,7.528534e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
349,2,3647.1731,3646.1341,9.981426e-05,7.506963e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
350,2,3647.1725,3646.1335,9.952908e-05,7.485515e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
351,2,3647.1718,3646.1328,9.924553e-05,7.464189e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
352,2,3647.1711,3646.1321,9.896359e-05,7.442985e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
353,2,3647.1704,3646.1314,9.868325e-05,7.421900e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
354,2,3647.1698,3646.1308,9.840449e-05,7.400935e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
355,2,3647.1691,3646.1301,9.812730e-05,7.380088e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
356,2,3647.1685,3646.1295,9.785166e-05,7.359358e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
357,2,3647.1678,3646.1288,9.757758e-05,7.338744e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
358,2,3647.1672,3646.1282,9.730502e-05,7.318245e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
359,2,3647.1666,3646.1276,9.703398e-05,7.297860e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
360,2,3647.1659,3646.1269,9.676445e-05,7.277589e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
361,2,3647.1653,3646.1263,9.649641e-05,7.257430e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
362,2,3647.1647,3646.1257,9.622985e-05,7.237382e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
363,2,3647.1641,3646.1251,9.596476e-05,7.217445e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
364,2,3647.1635,3646.1245,9.570113e-05,7.197617e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
365,2,3647.1629,3646.1239,9.543894e-05,7.177898e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
366,2,3647.1623,3646.1233,9.517818e-05,7.158287e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
367,2,3647.1617,3646.1227,9.491885e-05,7.138782e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
368,2,3647.1611,3646.1221,9.466092e-05,7.119384e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
369,2,3647.1605,3646.1215,9.440439e-05,7.100091e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
370,2,3647.1599,3646.1209,9.414925e-05,7.080902e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
371,2,3647.1594,3646.1204,9.389548e-05,7.061816e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
372,2,3647.1588,3646.1198,9.364308e-05,7.042833e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
373,2,3647.1582,3646.1192,9.339203e-05,7.023952e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
374,2,3647.1577,3646.1187,9.314233e-05,7.005172e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
375,2,3647.1571,3646.1181,9.289395e-05,6.986492e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
376,2,3647.1566,3646.1176,9.264690e-05,6.967911e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
377,2,3647.1560,3646.1170,9.240116e-05,6.949429e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
378,2,3647.1555,3646.1165,9.215672e-05,6.931044e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
379,2,3647.1549,3646.1159,9.191356e-05,6.912757e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
380,2,3647.1544,3646.1154,9.167169e-05,6.894566e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
381,2,3647.1539,3646.1149,9.143109e-05,6.876470e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
382,2,3647.1533,3646.1143,9.119174e-05,6.858469e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
383,2,3647.1528,3646.1138,9.095365e-05,6.840563e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
384,2,3647.1523,3646.1133,9.071680e-05,6.822749e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
385,2,3647.1518,3646.1128,9.048117e-05,6.805028e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
386,2,3647.1513,3646.1123,9.024677e-05,6.787399e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
387,2,3647.1508,3646.1118,9.001358e-05,6.769860e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
388,2,3647.1503,3646.1113,8.978159e-05,6.752413e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
389,2,3647.1498,3646.1108,8.955079e-05,6.735055e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
390,2,3647.1493,3646.1103,8.932118e-05,6.717786e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
391,2,3647.1488,3646.1098,8.909274e-05,6.700605e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
392,2,3647.1483,3646.1093,8.886547e-05,6.683512e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
393,2,3647.1478,3646.1088,8.863935e-05,6.666506e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
394,2,3647.1473,3646.1084,8.841438e-05,6.649586e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
395,2,3647.1469,3646.1079,8.819055e-05,6.632752e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
396,2,3647.1464,3646.1074,8.796785e-05,6.616003e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
397,2,3647.1459,3646.1069,8.774628e-05,6.599338e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
398,2,3647.1455,3646.1065,8.752581e-05,6.582757e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
399,2,3647.1450,3646.1060,8.730645e-05,6.566259e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
400,2,3647.1445,3646.1056,8.708819e-05,6.549844e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
