n_upper,n_lower,lambda_vacuum_angstrom,lambda_air_angstrom,rel_flux_hbeta,rel_flux_sum_norm,source,te_k,log10_ne_cm3,case,notes
83,2,3649.1722,3648.1327,1.519400e-04,1.192366e-04,extrapolated_asymptotic_fit,15000.0,10.0,B,
84,2,3649.1220,3648.0825,1.465776e-04,1.150284e-04,extrapolated_asymptotic_fit,15000.0,10.0,B,
85,2,3649.0736,3648.0341,1.414648e-04,1.110160e-04,extrapolated_asymptotic_fit,15000.0,10.0,B,
86,2,3649.0269,3647.9874,1.365872e-04,1.071883e-04,extrapolated_asymptotic_fit,15000.0,10.0,B,
87,2,3648.9818,3647.9423,1.319315e-04,1.035347e-04,extrapolated_asymptotic_fit,15000.0,10.0,B,
88,2,3648.9382,3647.8987,1.274852e-04,1.000455e-04,extrapolated_asymptotic_fit,15000.0,10.0,B,
89,2,3648.8960,3647.8566,1.232367e-04,9.671135e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
90,2,3648.8553,3647.8158,1.191750e-04,9.352390e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
91,2,3648.8159,3647.7764,1.152900e-04,9.047511e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
92,2,3648.7777,3647.7383,1.115722e-04,8.755752e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
93,2,3648.7408,3647.7014,1.080127e-04,8.476416e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
94,2,3648.7051,3647.6657,1.046031e-04,8.208846e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
95,2,3648.6705,3647.6311,1.013357e-04,7.952430e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
96,2,3648.6370,3647.5976,9.820304e-05,7.706592e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
97,2,3648.6045,3647.5651,9.519831e-05,7.470793e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
98,2,3648.5730,3647.5336,9.231502e-05,7.244524e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
99,2,3648.5424,3647.5031,8.954711e-05,7.027309e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
100,2,3648.5128,3647.4734,8.688885e-05,6.818699e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
101,2,3648.4840,3647.4447,8.433486e-05,6.618272e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
102,2,3648.4561,3647.4167,8.188008e-05,6.425630e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
103,2,3648.4290,3647.3896,7.951974e-05,6.240400e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
104,2,3648.4026,3647.3633,7.724933e-05,6.062227e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
105,2,3648.3770,3647.3377,7.506461e-05,5.890779e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
106,2,3648.3522,3647.3129,7.296157e-05,5.725740e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
107,2,3648.3280,3647.2887,7.093643e-05,5.566815e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
108,2,3648.3045,3647.2652,6.898562e-05,5.413723e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
109,2,3648.2816,3647.2424,6.710575e-05,5.266198e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
110,2,3648.2594,3647.2201,6.529362e-05,5.123990e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
111,2,3648.2378,3647.1985,6.354622e-05,4.986860e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
112,2,3648.2167,3647.1774,6.186066e-05,4.854584e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
113,2,3648.1962,3647.1569,6.023425e-05,4.726950e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
114,2,3648.1762,3647.1370,5.866441e-05,4.603755e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
115,2,3648.1568,3647.1175,5.714869e-05,4.484807e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
116,2,3648.1378,3647.0986,5.568479e-05,4.369926e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
117,2,3648.1194,3647.0801,5.427051e-05,4.258938e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
118,2,3648.1014,3647.0621,5.290376e-05,4.151681e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
119,2,3648.0838,3647.0446,5.158255e-05,4.047998e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
120,2,3648.0667,3647.0275,5.030502e-05,3.947742e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
121,2,3648.0500,3647.0108,4.906937e-05,3.850773e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
122,2,3648.0338,3646.9945,4.787389e-05,3.756956e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
123,2,3648.0179,3646.9787,4.671696e-05,3.666165e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
124,2,3648.0024,3646.9632,4.559705e-05,3.578279e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
125,2,3647.9873,3646.9480,4.451268e-05,3.493182e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
126,2,3647.9725,3646.9333,4.346245e-05,3.410764e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
127,2,3647.9581,3646.9189,4.244503e-05,3.330921e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
128,2,3647.9440,3646.9048,4.145915e-05,3.253553e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
129,2,3647.9302,3646.8910,4.050359e-05,3.178564e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
130,2,3647.9168,3646.8776,3.957720e-05,3.105865e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
131,2,3647.9036,3646.8645,3.867887e-05,3.035367e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
132,2,3647.8908,3646.8516,3.780755e-05,2.966989e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
133,2,3647.8783,3646.8391,3.696222e-05,2.900651e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
134,2,3647.8660,3646.8268,3.614193e-05,2.836278e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
135,2,3647.8540,3646.8148,3.534576e-05,2.773798e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
136,2,3647.8423,3646.8031,3.457282e-05,2.713141e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
137,2,3647.8308,3646.7916,3.382228e-05,2.654241e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
138,2,3647.8196,3646.7804,3.309332e-05,2.597035e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
139,2,3647.8086,3646.7694,3.238518e-05,2.541463e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
140,2,3647.7978,3646.7587,3.169711e-05,2.487466e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
141,2,3647.7873,3646.7481,3.102842e-05,2.434990e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
142,2,3647.7770,3646.7378,3.037842e-05,2.383981e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
143,2,3647.7669,3646.7277,2.974647e-05,2.334387e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
144,2,3647.7570,3646.7179,2.913194e-05,2.286162e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
145,2,3647.7474,3646.7082,2.853424e-05,2.239256e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
146,2,3647.7379,3646.6987,2.795279e-05,2.193626e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
147,2,3647.7286,3646.6894,2.738704e-05,2.149229e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
148,2,3647.7195,3646.6804,2.683648e-05,2.106022e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
149,2,3647.7106,3646.6714,2.630058e-05,2.063968e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
150,2,3647.7018,3646.6627,2.577888e-05,2.023026e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
151,2,3647.6933,3646.6542,2.527089e-05,1.983161e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
152,2,3647.6849,3646.6458,2.477617e-05,1.944337e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
153,2,3647.6767,3646.6375,2.429429e-05,1.906522e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
154,2,3647.6686,3646.6295,2.382484e-05,1.869681e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
155,2,3647.6607,3646.6216,2.336742e-05,1.833784e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
156,2,3647.6529,3646.6138,2.292164e-05,1.798802e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
157,2,3647.6453,3646.6062,2.248715e-05,1.764704e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
158,2,3647.6378,3646.5987,2.206357e-05,1.731463e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
159,2,3647.6305,3646.5914,2.165057e-05,1.699053e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
160,2,3647.6233,3646.5842,2.124783e-05,1.667447e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
161,2,3647.6163,3646.5771,2.085502e-05,1.636621e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
162,2,3647.6093,3646.5702,2.047184e-05,1.606551e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
163,2,3647.6025,3646.5634,2.009801e-05,1.577213e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
164,2,3647.5958,3646.5567,1.973322e-05,1.548587e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
165,2,3647.5893,3646.5502,1.937722e-05,1.520649e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
166,2,3647.5828,3646.5437,1.902974e-05,1.493380e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
167,2,3647.5765,3646.5374,1.869053e-05,1.466760e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
168,2,3647.5703,3646.5312,1.835934e-05,1.440769e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
169,2,3647.5642,3646.5251,1.803593e-05,1.415390e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
170,2,3647.5582,3646.5191,1.772008e-05,1.390603e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
171,2,3647.5523,3646.5132,1.741157e-05,1.366392e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
172,2,3647.5465,3646.5075,1.711018e-05,1.342741e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
173,2,3647.5409,3646.5018,1.681572e-05,1.319633e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
174,2,3647.5353,3646.4962,1.652798e-05,1.297052e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
175,2,3647.5298,3646.4907,1.624678e-05,1.274984e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
176,2,3647.5244,3646.4853,1.597192e-05,1.253415e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
177,2,3647.5191,3646.4800,1.570324e-05,1.232329e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
178,2,3647.5139,3646.4748,1.544055e-05,1.211714e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
179,2,3647.5087,3646.4696,1.518370e-05,1.191557e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
180,2,3647.5037,3646.4646,1.493251e-05,1.171845e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
181,2,3647.4987,3646.4596,1.468684e-05,1.152566e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
182,2,3647.4938,3646.4548,1.444654e-05,1.133708e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
183,2,3647.4890,3646.4500,1.421145e-05,1.115259e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
184,2,3647.4843,3646.4452,1.398144e-05,1.097209e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
185,2,3647.4797,3646.4406,1.375637e-05,1.079547e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
186,2,3647.4751,3646.4360,1.353611e-05,1.062262e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
187,2,3647.4706,3646.4315,1.332054e-05,1.045344e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
188,2,3647.4662,3646.4271,1.310952e-05,1.028784e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
189,2,3647.4618,3646.4227,1.290293e-05,1.012572e-05,extrapolated_asymptotic_fit,15000.0,10.0,B,
190,2,3647.4575,3646.4184,1.270067e-05,9.966994e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
191,2,3647.4533,3646.4142,1.250262e-05,9.811571e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
192,2,3647.4491,3646.4101,1.230867e-05,9.659366e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
193,2,3647.4451,3646.4060,1.211871e-05,9.510295e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
194,2,3647.4410,3646.4020,1.193265e-05,9.364279e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
195,2,3647.4371,3646.3980,1.175038e-05,9.221239e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
196,2,3647.4332,3646.3941,1.157180e-05,9.081100e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
197,2,3647.4293,3646.3902,1.139683e-05,8.943790e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
198,2,3647.4255,3646.3865,1.122537e-05,8.809235e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
199,2,3647.4218,3646.3827,1.105734e-05,8.677369e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
200,2,3647.4181,3646.3790,1.089265e-05,8.548124e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
201,2,3647.4145,3646.3754,1.073121e-05,8.421436e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
202,2,3647.4109,3646.3719,1.057295e-05,8.297240e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
203,2,3647.4074,3646.3683,1.041779e-05,8.175477e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
204,2,3647.4039,3646.3649,1.026566e-05,8.056087e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
205,2,3647.4005,3646.3615,1.011647e-05,7.939013e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
206,2,3647.3972,3646.3581,9.970165e-06,7.824198e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
207,2,3647.3939,3646.3548,9.826670e-06,7.711588e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
208,2,3647.3906,3646.3515,9.685917e-06,7.601131e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
209,2,3647.3874,3646.3483,9.547842e-06,7.492775e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
210,2,3647.3842,3646.3451,9.412381e-06,7.386471e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
211,2,3647.3811,3646.3420,9.279473e-06,7.282170e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
212,2,3647.3780,3646.3389,9.149058e-06,7.179825e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
213,2,3647.3749,3646.3359,9.021078e-06,7.079391e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
214,2,3647.3719,3646.3329,8.895475e-06,6.980823e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
215,2,3647.3690,3646.3299,8.772196e-06,6.884078e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
216,2,3647.3661,3646.3270,8.651186e-06,6.789114e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
217,2,3647.3632,3646.3241,8.532393e-06,6.695890e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
218,2,3647.3604,3646.3213,8.415767e-06,6.604367e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
219,2,3647.3576,3646.3185,8.301259e-06,6.514506e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
220,2,3647.3548,3646.3158,8.188821e-06,6.426268e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
221,2,3647.3521,3646.3130,8.078406e-06,6.339619e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
222,2,3647.3494,3646.3104,7.969969e-06,6.254522e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
223,2,3647.3467,3646.3077,7.863466e-06,6.170943e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
224,2,3647.3441,3646.3051,7.758854e-06,6.088847e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
225,2,3647.3416,3646.3025,7.656091e-06,6.008202e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
226,2,3647.3390,3646.3000,7.555136e-06,5.928977e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
227,2,3647.3365,3646.2975,7.455950e-06,5.851140e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
228,2,3647.3340,3646.2950,7.358494e-06,5.774660e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
229,2,3647.3316,3646.2925,7.262731e-06,5.699509e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
230,2,3647.3292,3646.2901,7.168623e-06,5.625657e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
231,2,3647.3268,3646.2877,7.076136e-06,5.553076e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
232,2,3647.3244,3646.2854,6.985235e-06,5.481741e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
233,2,3647.3221,3646.2831,6.895885e-06,5.411622e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
234,2,3647.3198,3646.2808,6.808054e-06,5.342696e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
235,2,3647.3175,3646.2785,6.721709e-06,5.274936e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
236,2,3647.3153,3646.2763,6.636820e-06,5.208318e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
237,2,3647.3131,3646.2741,6.553356e-06,5.142819e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
238,2,3647.3109,3646.2719,6.471286e-06,5.078414e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
239,2,3647.3088,3646.2697,6.390582e-06,5.015080e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
240,2,3647.3067,3646.2676,6.311216e-06,4.952797e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
241,2,3647.3046,3646.2655,6.233160e-06,4.891542e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
242,2,3647.3025,3646.2635,6.156387e-06,4.831293e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
243,2,3647.3004,3646.2614,6.080871e-06,4.772031e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
244,2,3647.2984,3646.2594,6.006585e-06,4.713735e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
