n_upper,n_lower,lambda_vacuum_angstrom,lambda_air_angstrom,rel_flux_hbeta,rel_flux_sum_norm,source,te_k,log10_ne_cm3,case,notes
120,2,3648.0667,3647.0275,2.902669e-04,2.833294e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
121,2,3648.0500,3647.0108,2.878685e-04,2.809883e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
122,2,3648.0338,3646.9945,2.855094e-04,2.786856e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
123,2,3648.0179,3646.9787,2.831886e-04,2.764203e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
124,2,3648.0024,3646.9632,2.809053e-04,2.741916e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
125,2,3647.9873,3646.9480,2.786585e-04,2.719984e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
126,2,3647.9725,3646.9333,2.764473e-04,2.698401e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
127,2,3647.9581,3646.9189,2.742710e-04,2.677158e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
128,2,3647.9440,3646.9048,2.721286e-04,2.656246e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
129,2,3647.9302,3646.8910,2.700195e-04,2.635659e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
130,2,3647.9168,3646.8776,2.679427e-04,2.615388e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
131,2,3647.9036,3646.8645,2.658977e-04,2.595427e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
132,2,3647.8908,3646.8516,2.638837e-04,2.575768e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
133,2,3647.8783,3646.8391,2.618999e-04,2.556405e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
134,2,3647.8660,3646.8268,2.599458e-04,2.537330e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
135,2,3647.8540,3646.8148,2.580206e-04,2.518538e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
136,2,3647.8423,3646.8031,2.561237e-04,2.500022e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
137,2,3647.8308,3646.7916,2.542544e-04,2.481777e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
138,2,3647.8196,3646.7804,2.524123e-04,2.463796e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
139,2,3647.8086,3646.7694,2.505967e-04,2.446073e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
140,2,3647.7978,3646.7587,2.488070e-04,2.428604e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
141,2,3647.7873,3646.7481,2.470426e-04,2.411383e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
142,2,3647.7770,3646.7378,2.453032e-04,2.394403e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
143,2,3647.7669,3646.7277,2.435880e-04,2.377662e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
144,2,3647.7570,3646.7179,2.418967e-04,2.361153e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
145,2,3647.7474,3646.7082,2.402286e-04,2.344871e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
146,2,3647.7379,3646.6987,2.385835e-04,2.328813e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
147,2,3647.7286,3646.6894,2.369607e-04,2.312973e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
148,2,3647.7195,3646.6804,2.353598e-04,2.297346e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
149,2,3647.7106,3646.6714,2.337804e-04,2.281930e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
150,2,3647.7018,3646.6627,2.322221e-04,2.266719e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
151,2,3647.6933,3646.6542,2.306844e-04,2.251710e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
152,2,3647.6849,3646.6458,2.291669e-04,2.236898e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
153,2,3647.6767,3646.6375,2.276693e-04,2.222279e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
154,2,3647.6686,3646.6295,2.261911e-04,2.207851e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
155,2,3647.6607,3646.6216,2.247320e-04,2.193608e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
156,2,3647.6529,3646.6138,2.232916e-04,2.179548e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
157,2,3647.6453,3646.6062,2.218695e-04,2.165668e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
158,2,3647.6378,3646.5987,2.204654e-04,2.151963e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
159,2,3647.6305,3646.5914,2.190790e-04,2.138430e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
160,2,3647.6233,3646.5842,2.177099e-04,2.125066e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
161,2,3647.6163,3646.5771,2.163579e-04,2.111868e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
162,2,3647.6093,3646.5702,2.150225e-04,2.098834e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
163,2,3647.6025,3646.5634,2.137035e-04,2.085959e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
164,2,3647.5958,3646.5567,2.124005e-04,2.073241e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
165,2,3647.5893,3646.5502,2.111134e-04,2.060677e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
166,2,3647.5828,3646.5437,2.098418e-04,2.048265e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
167,2,3647.5765,3646.5374,2.085854e-04,2.036001e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
168,2,3647.5703,3646.5312,2.073439e-04,2.023883e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
169,2,3647.5642,3646.5251,2.061172e-04,2.011909e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
170,2,3647.5582,3646.5191,2.049048e-04,2.000075e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
171,2,3647.5523,3646.5132,2.037067e-04,1.988380e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
172,2,3647.5465,3646.5075,2.025224e-04,1.976821e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
173,2,3647.5409,3646.5018,2.013519e-04,1.965395e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
174,2,3647.5353,3646.4962,2.001948e-04,1.954101e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
175,2,3647.5298,3646.4907,1.990510e-04,1.942936e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
176,2,3647.5244,3646.4853,1.979201e-04,1.931898e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
177,2,3647.5191,3646.4800,1.968020e-04,1.920984e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
178,2,3647.5139,3646.4748,1.956965e-04,1.910193e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
179,2,3647.5087,3646.4696,1.946033e-04,1.899522e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
180,2,3647.5037,3646.4646,1.935223e-04,1.888971e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
181,2,3647.4987,3646.4596,1.924532e-04,1.878535e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
182,2,3647.4938,3646.4548,1.913959e-04,1.868214e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
183,2,3647.4890,3646.4500,1.903501e-04,1.858007e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
184,2,3647.4843,3646.4452,1.893157e-04,1.847910e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
185,2,3647.4797,3646.4406,1.882924e-04,1.837922e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
186,2,3647.4751,3646.4360,1.872802e-04,1.828041e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
187,2,3647.4706,3646.4315,1.862788e-04,1.818266e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
188,2,3647.4662,3646.4271,1.852880e-04,1.808596e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
189,2,3647.4618,3646.4227,1.843077e-04,1.799027e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
190,2,3647.4575,3646.4184,1.833378e-04,1.789559e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
191,2,3647.4533,3646.4142,1.823780e-04,1.780191e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
192,2,3647.4491,3646.4101,1.814281e-04,1.770920e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
193,2,3647.4451,3646.4060,1.804882e-04,1.761745e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
194,2,3647.4410,3646.4020,1.795579e-04,1.752664e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
195,2,3647.4371,3646.3980,1.786372e-04,1.743677e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
196,2,3647.4332,3646.3941,1.777258e-04,1.734781e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
197,2,3647.4293,3646.3902,1.768237e-04,1.725976e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
198,2,3647.4255,3646.3865,1.759307e-04,1.717260e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
199,2,3647.4218,3646.3827,1.750467e-04,1.708631e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
200,2,3647.4181,3646.3790,1.741716e-04,1.700088e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
201,2,3647.4145,3646.3754,1.733051e-04,1.691631e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
202,2,3647.4109,3646.3719,1.724472e-04,1.683257e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
203,2,3647.4074,3646.3683,1.715978e-04,1.674966e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
204,2,3647.4039,3646.3649,1.707567e-04,1.666756e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
205,2,3647.4005,3646.3615,1.699238e-04,1.658626e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
206,2,3647.3972,3646.3581,1.690990e-04,1.650575e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
207,2,3647.3939,3646.3548,1.682821e-04,1.642601e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
208,2,3647.3906,3646.3515,1.674731e-04,1.634705e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
209,2,3647.3874,3646.3483,1.666719e-04,1.626884e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
210,2,3647.3842,3646.3451,1.658783e-04,1.619137e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
211,2,3647.3811,3646.3420,1.650922e-04,1.611464e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
212,2,3647.3780,3646.3389,1.643135e-04,1.603863e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
213,2,3647.3749,3646.3359,1.635421e-04,1.596334e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
214,2,3647.3719,3646.3329,1.627779e-04,1.588875e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
215,2,3647.3690,3646.3299,1.620209e-04,1.581485e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
216,2,3647.3661,3646.3270,1.612708e-04,1.574164e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
217,2,3647.3632,3646.3241,1.605277e-04,1.566910e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
218,2,3647.3604,3646.3213,1.597914e-04,1.559723e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
219,2,3647.3576,3646.3185,1.590618e-04,1.552601e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
220,2,3647.3548,3646.3158,1.583388e-04,1.545545e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
221,2,3647.3521,3646.3130,1.576224e-04,1.538552e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
222,2,3647.3494,3646.3104,1.569124e-04,1.531622e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
223,2,3647.3467,3646.3077,1.562088e-04,1.524754e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
224,2,3647.3441,3646.3051,1.555115e-04,1.517947e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
225,2,3647.3416,3646.3025,1.548204e-04,1.511201e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
226,2,3647.3390,3646.3000,1.541354e-04,1.504515e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
227,2,3647.3365,3646.2975,1.534564e-04,1.497887e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
228,2,3647.3340,3646.2950,1.527834e-04,1.491318e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
229,2,3647.3316,3646.2925,1.521162e-04,1.484806e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
230,2,3647.3292,3646.2901,1.514549e-04,1.478351e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
231,2,3647.3268,3646.2877,1.507993e-04,1.471951e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
232,2,3647.3244,3646.2854,1.501493e-04,1.465607e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
233,2,3647.3221,3646.2831,1.495049e-04,1.459317e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
234,2,3647.3198,3646.2808,1.488661e-04,1.453081e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
235,2,3647.3175,3646.2785,1.482326e-04,1.446898e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
236,2,3647.3153,3646.2763,1.476046e-04,1.440768e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
237,2,3647.3131,3646.2741,1.469818e-04,1.434689e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
238,2,3647.3109,3646.2719,1.463642e-04,1.428661e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
239,2,3647.3088,3646.2697,1.457519e-04,1.422684e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
240,2,3647.3067,3646.2676,1.451446e-04,1.416756e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
241,2,3647.3046,3646.2655,1.445424e-04,1.410878e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
242,2,3647.3025,3646.2635,1.439451e-04,1.405048e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
243,2,3647.3004,3646.2614,1.433528e-04,1.399266e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
244,2,3647.2984,3646.2594,1.427653e-04,1.393532e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
245,2,3647.2964,3646.2574,1.421826e-04,1.387844e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
