n_upper,n_lower,lambda_vacuum_angstrom,lambda_air_angstrom,rel_flux_hbeta,rel_flux_sum_norm,source,te_k,log10_ne_cm3,case,notes
149,2,3647.7106,3646.6714,2.433882e-04,1.988940e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
150,2,3647.7018,3646.6627,2.417658e-04,1.975683e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
151,2,3647.6933,3646.6542,2.401649e-04,1.962600e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
152,2,3647.6849,3646.6458,2.385851e-04,1.949690e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
153,2,3647.6767,3646.6375,2.370259e-04,1.936949e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
154,2,3647.6686,3646.6295,2.354870e-04,1.924373e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
155,2,3647.6607,3646.6216,2.339679e-04,1.911959e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
156,2,3647.6529,3646.6138,2.324683e-04,1.899704e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
157,2,3647.6453,3646.6062,2.309878e-04,1.887606e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
158,2,3647.6378,3646.5987,2.295260e-04,1.875660e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
159,2,3647.6305,3646.5914,2.280826e-04,1.863865e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
160,2,3647.6233,3646.5842,2.266572e-04,1.852217e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
161,2,3647.6163,3646.5771,2.252496e-04,1.840714e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
162,2,3647.6093,3646.5702,2.238593e-04,1.829353e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
163,2,3647.6025,3646.5634,2.224861e-04,1.818131e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
164,2,3647.5958,3646.5567,2.211296e-04,1.807046e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
165,2,3647.5893,3646.5502,2.197896e-04,1.796096e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
166,2,3647.5828,3646.5437,2.184657e-04,1.785277e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
167,2,3647.5765,3646.5374,2.171577e-04,1.774588e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
168,2,3647.5703,3646.5312,2.158652e-04,1.764026e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
169,2,3647.5642,3646.5251,2.145880e-04,1.753589e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
170,2,3647.5582,3646.5191,2.133259e-04,1.743275e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
171,2,3647.5523,3646.5132,2.120785e-04,1.733081e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
172,2,3647.5465,3646.5075,2.108456e-04,1.723006e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
173,2,3647.5409,3646.5018,2.096269e-04,1.713047e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
174,2,3647.5353,3646.4962,2.084223e-04,1.703203e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
175,2,3647.5298,3646.4907,2.072314e-04,1.693472e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
176,2,3647.5244,3646.4853,2.060541e-04,1.683851e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
177,2,3647.5191,3646.4800,2.048901e-04,1.674338e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
178,2,3647.5139,3646.4748,2.037391e-04,1.664933e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
179,2,3647.5087,3646.4696,2.026010e-04,1.655632e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
180,2,3647.5037,3646.4646,2.014755e-04,1.646435e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
181,2,3647.4987,3646.4596,2.003625e-04,1.637340e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
182,2,3647.4938,3646.4548,1.992617e-04,1.628344e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
183,2,3647.4890,3646.4500,1.981730e-04,1.619447e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
184,2,3647.4843,3646.4452,1.970960e-04,1.610646e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
185,2,3647.4797,3646.4406,1.960307e-04,1.601941e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
186,2,3647.4751,3646.4360,1.949769e-04,1.593329e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
187,2,3647.4706,3646.4315,1.939343e-04,1.584809e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
188,2,3647.4662,3646.4271,1.929028e-04,1.576380e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
189,2,3647.4618,3646.4227,1.918823e-04,1.568040e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
190,2,3647.4575,3646.4184,1.908725e-04,1.559788e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
191,2,3647.4533,3646.4142,1.898732e-04,1.551622e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
192,2,3647.4491,3646.4101,1.888844e-04,1.543541e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
193,2,3647.4451,3646.4060,1.879058e-04,1.535544e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
194,2,3647.4410,3646.4020,1.869373e-04,1.527630e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
195,2,3647.4371,3646.3980,1.859787e-04,1.519797e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
196,2,3647.4332,3646.3941,1.850299e-04,1.512043e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
197,2,3647.4293,3646.3902,1.840907e-04,1.504368e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
198,2,3647.4255,3646.3865,1.831610e-04,1.496771e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
199,2,3647.4218,3646.3827,1.822407e-04,1.489250e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
200,2,3647.4181,3646.3790,1.813296e-04,1.481804e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
201,2,3647.4145,3646.3754,1.804275e-04,1.474433e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
202,2,3647.4109,3646.3719,1.795343e-04,1.467134e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
203,2,3647.4074,3646.3683,1.786500e-04,1.459907e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
204,2,3647.4039,3646.3649,1.777743e-04,1.452752e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
205,2,3647.4005,3646.3615,1.769072e-04,1.445665e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
206,2,3647.3972,3646.3581,1.760485e-04,1.438648e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
207,2,3647.3939,3646.3548,1.751981e-04,1.431699e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
208,2,3647.3906,3646.3515,1.743558e-04,1.424816e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
209,2,3647.3874,3646.3483,1.735216e-04,1.417999e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
210,2,3647.3842,3646.3451,1.726954e-04,1.411247e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
211,2,3647.3811,3646.3420,1.718770e-04,1.404559e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
212,2,3647.3780,3646.3389,1.710663e-04,1.397934e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
213,2,3647.3749,3646.3359,1.702632e-04,1.391372e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
214,2,3647.3719,3646.3329,1.694677e-04,1.384870e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
215,2,3647.3690,3646.3299,1.686795e-04,1.378430e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
216,2,3647.3661,3646.3270,1.678986e-04,1.372048e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
217,2,3647.3632,3646.3241,1.671249e-04,1.365726e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
218,2,3647.3604,3646.3213,1.663584e-04,1.359462e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
219,2,3647.3576,3646.3185,1.655988e-04,1.353254e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
220,2,3647.3548,3646.3158,1.648461e-04,1.347104e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
221,2,3647.3521,3646.3130,1.641002e-04,1.341008e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
222,2,3647.3494,3646.3104,1.633611e-04,1.334968e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
223,2,3647.3467,3646.3077,1.626286e-04,1.328982e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
224,2,3647.3441,3646.3051,1.619026e-04,1.323050e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
225,2,3647.3416,3646.3025,1.611831e-04,1.317170e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
226,2,3647.3390,3646.3000,1.604699e-04,1.311342e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
227,2,3647.3365,3646.2975,1.597630e-04,1.305565e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
228,2,3647.3340,3646.2950,1.590624e-04,1.299840e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
229,2,3647.3316,3646.2925,1.583678e-04,1.294164e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
230,2,3647.3292,3646.2901,1.576793e-04,1.288537e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
231,2,3647.3268,3646.2877,1.569967e-04,1.282959e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
232,2,3647.3244,3646.2854,1.563201e-04,1.277430e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
233,2,3647.3221,3646.2831,1.556492e-04,1.271948e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
234,2,3647.3198,3646.2808,1.549841e-04,1.266512e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
235,2,3647.3175,3646.2785,1.543246e-04,1.261123e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
236,2,3647.3153,3646.2763,1.536707e-04,1.255780e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
237,2,3647.3131,3646.2741,1.530223e-04,1.250481e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
238,2,3647.3109,3646.2719,1.523794e-04,1.245227e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
239,2,3647.3088,3646.2697,1.517419e-04,1.240017e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
240,2,3647.3067,3646.2676,1.511097e-04,1.234851e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
241,2,3647.3046,3646.2655,1.504827e-04,1.229727e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
242,2,3647.3025,3646.2635,1.498609e-04,1.224646e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
243,2,3647.3004,3646.2614,1.492442e-04,1.219607e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
244,2,3647.2984,3646.2594,1.486326e-04,1.214609e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
