n_upper,n_lower,lambda_vacuum_angstrom,lambda_air_angstrom,rel_flux_hbeta,rel_flux_sum_norm,source,te_k,log10_ne_cm3,case,notes
334,2,3647.1841,3646.1451,2.441318e-06,2.768507e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
335,2,3647.1834,3646.1444,2.419570e-06,2.743845e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
336,2,3647.1826,3646.1436,2.398081e-06,2.719475e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
337,2,3647.1818,3646.1428,2.376845e-06,2.695393e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
338,2,3647.1811,3646.1421,2.355859e-06,2.671595e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
339,2,3647.1803,3646.1413,2.335120e-06,2.648076e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
340,2,3647.1796,3646.1406,2.314624e-06,2.624833e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
341,2,3647.1788,3646.1398,2.294367e-06,2.601861e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
342,2,3647.1781,3646.1391,2.274346e-06,2.579157e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
343,2,3647.1774,3646.1384,2.254557e-06,2.556716e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
344,2,3647.1767,3646.1377,2.234998e-06,2.534535e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
345,2,3647.1759,3646.1369,2.215664e-06,2.512611e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
346,2,3647.1752,3646.1362,2.196553e-06,2.490938e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
347,2,3647.1745,3646.1355,2.177661e-06,2.469514e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
348,2,3647.1738,3646.1348,2.158986e-06,2.448336e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
349,2,3647.1731,3646.1341,2.140523e-06,2.427399e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
350,2,3647.1725,3646.1335,2.122271e-06,2.406700e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
351,2,3647.1718,3646.1328,2.104225e-06,2.386236e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
352,2,3647.1711,3646.1321,2.086384e-06,2.366004e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
353,2,3647.1704,3646.1314,2.068744e-06,2.346000e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
354,2,3647.1698,3646.1308,2.051302e-06,2.326221e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
355,2,3647.1691,3646.1301,2.034057e-06,2.306664e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
356,2,3647.1685,3646.1295,2.017004e-06,2.287325e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
357,2,3647.1678,3646.1288,2.000141e-06,2.268203e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
358,2,3647.1672,3646.1282,1.983466e-06,2.249293e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
359,2,3647.1666,3646.1276,1.966976e-06,2.230593e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
360,2,3647.1659,3646.1269,1.950668e-06,2.212100e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
361,2,3647.1653,3646.1263,1.934541e-06,2.193810e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
362,2,3647.1647,3646.1257,1.918590e-06,2.175722e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
363,2,3647.1641,3646.1251,1.902815e-06,2.157833e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
364,2,3647.1635,3646.1245,1.887212e-06,2.140139e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
365,2,3647.1629,3646.1239,1.871780e-06,2.122638e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
366,2,3647.1623,3646.1233,1.856515e-06,2.105328e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
367,2,3647.1617,3646.1227,1.841416e-06,2.088206e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
368,2,3647.1611,3646.1221,1.826481e-06,2.071268e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
369,2,3647.1605,3646.1215,1.811707e-06,2.054514e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
370,2,3647.1599,3646.1209,1.797091e-06,2.037940e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
371,2,3647.1594,3646.1204,1.782633e-06,2.021544e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
372,2,3647.1588,3646.1198,1.768330e-06,2.005324e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
373,2,3647.1582,3646.1192,1.754179e-06,1.989276e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
374,2,3647.1577,3646.1187,1.740179e-06,1.973400e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
375,2,3647.1571,3646.1181,1.726327e-06,1.957692e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
376,2,3647.1566,3646.1176,1.712623e-06,1.942151e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
377,2,3647.1560,3646.1170,1.699063e-06,1.926774e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
378,2,3647.1555,3646.1165,1.685646e-06,1.911559e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
379,2,3647.1549,3646.1159,1.672370e-06,1.896503e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
380,2,3647.1544,3646.1154,1.659233e-06,1.881606e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
381,2,3647.1539,3646.1149,1.646234e-06,1.866864e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
382,2,3647.1533,3646.1143,1.633370e-06,1.852276e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
383,2,3647.1528,3646.1138,1.620640e-06,1.837840e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
384,2,3647.1523,3646.1133,1.608042e-06,1.823554e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
385,2,3647.1518,3646.1128,1.595574e-06,1.809415e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
386,2,3647.1513,3646.1123,1.583235e-06,1.795422e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
387,2,3647.1508,3646.1118,1.571023e-06,1.781573e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
388,2,3647.1503,3646.1113,1.558936e-06,1.767867e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
389,2,3647.1498,3646.1108,1.546973e-06,1.754300e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
390,2,3647.1493,3646.1103,1.535132e-06,1.740873e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
391,2,3647.1488,3646.1098,1.523412e-06,1.727582e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
392,2,3647.1483,3646.1093,1.511811e-06,1.714426e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
393,2,3647.1478,3646.1088,1.500327e-06,1.701403e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
394,2,3647.1473,3646.1084,1.488960e-06,1.688513e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
395,2,3647.1469,3646.1079,1.477707e-06,1.675752e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
396,2,3647.1464,3646.1074,1.466568e-06,1.663119e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
397,2,3647.1459,3646.1069,1.455540e-06,1.650613e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
398,2,3647.1455,3646.1065,1.444623e-06,1.638233e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
399,2,3647.1450,3646.1060,1.433814e-06,1.625976e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
400,2,3647.1445,3646.1056,1.423113e-06,1.613841e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
