lam,flux,err
4649.786090979258,4.755779e-16,2.5230281e-17
4652.646522885379,4.707684e-16,2.5112045e-17
4655.506954791501,4.427408e-16,2.4941613e-17
4658.367386697621,4.0281925e-16,2.4505783e-17
4661.227818603743,4.096356e-16,2.439856e-17
4664.088250509864,4.3092166e-16,2.4472914e-17
4666.948682415985,4.318851e-16,2.441201e-17
4669.809114322106,4.0209702e-16,2.4077464e-17
4672.669546228227,3.739818e-16,2.3940845e-17
4675.529978134348,3.9214854e-16,2.4035483e-17
4678.39041004047,3.9900514e-16,2.3939851e-17
4681.25084194659,4.1757427e-16,2.3750276e-17
4684.111273852712,3.7589284e-16,2.3504215e-17
4686.971705758833,4.2255827e-16,2.3815443e-17
4689.832137664954,3.9097712e-16,2.3412098e-17
4692.692569571075,3.730695e-16,2.3238157e-17
4695.553001477196,4.0119602e-16,2.345621e-17
4698.413433383317,4.0043792e-16,2.342344e-17
4701.273865289439,3.8256675e-16,2.3098014e-17
4704.134297195559,3.7713607e-16,2.297449e-17
4706.994729101681,3.940199e-16,2.295716e-17
4709.855161007801,4.1519557e-16,2.3240367e-17
4712.715592913923,4.084388e-16,2.3176486e-17
4715.576024820044,3.996392e-16,2.3055952e-17
4718.436456726165,3.712558e-16,2.2555971e-17
4721.296888632286,3.8881552e-16,2.257194e-17
4724.157320538407,3.6077073e-16,2.2489143e-17
4727.017752444528,3.9231572e-16,2.2589484e-17
4729.8781843506495,4.0622975e-16,2.260203e-17
4732.738616256771,3.4786447e-16,2.2313498e-17
4735.599048162891,3.8608736e-16,2.2513163e-17
4738.459480069013,3.9692342e-16,2.2385984e-17
4741.319911975133,3.9425792e-16,2.2362191e-17
4744.180343881255,4.0947516e-16,2.2586411e-17
4747.040775787376,3.6385433e-16,2.2172863e-17
4749.901207693497,4.284702e-16,2.2496178e-17
4752.761639599618,4.039421e-16,2.2298877e-17
4755.622071505739,4.2509823e-16,2.2253073e-17
4758.48250341186,4.1443533e-16,2.2183121e-17
4761.342935317982,4.225995e-16,2.2383787e-17
4764.203367224102,4.407521e-16,2.23688e-17
4767.063799130224,4.5153135e-16,2.2413815e-17
4769.924231036344,4.499545e-16,2.248343e-17
4772.784662942466,4.894189e-16,2.2799313e-17
4775.645094848587,4.623468e-16,2.2718173e-17
4778.505526754708,4.8118846e-16,2.2844505e-17
4781.365958660829,5.1463186e-16,2.3053544e-17
4784.22639056695,5.024965e-16,2.280821e-17
4787.086822473071,5.1242275e-16,2.2976839e-17
4789.947254379193,5.5179257e-16,2.3128099e-17
4792.807686285313,5.5685947e-16,2.307943e-17
4795.668118191435,5.436736e-16,2.3101057e-17
4798.528550097555,5.478704e-16,2.3083496e-17
4801.388982003677,5.5302474e-16,2.2995418e-17
4804.249413909798,4.9675825e-16,2.252446e-17
4807.1098458159195,5.224944e-16,2.2605018e-17
4809.97027772204,4.752904e-16,2.2275282e-17
4812.8307096281615,4.0594025e-16,2.1771988e-17
4815.691141534282,4.382242e-16,2.1902742e-17
4818.551573440403,4.1524724e-16,2.167979e-17
4821.412005346525,4.1483894e-16,2.1782126e-17
4824.272437252645,4.2769033e-16,2.1713537e-17
4827.132869158767,4.1542059e-16,2.156465e-17
4829.993301064887,3.818346e-16,2.1196591e-17
4832.853732971009,3.675311e-16,2.1083661e-17
4835.71416487713,3.7391812e-16,2.1133338e-17
4838.574596783251,3.990221e-16,2.1241092e-17
4841.435028689372,3.6437438e-16,2.0848798e-17
4844.295460595493,3.756838e-16,2.0928518e-17
4847.155892501614,3.8223677e-16,2.0963462e-17
4850.016324407736,3.4033035e-16,2.0690388e-17
4852.876756313856,3.631651e-16,2.0772732e-17
4855.737188219978,3.5086286e-16,2.067962e-17
4858.597620126098,3.5299825e-16,2.0625633e-17
4861.45805203222,3.474836e-16,2.0464008e-17
4864.318483938341,3.523002e-16,2.054191e-17
4867.178915844463,3.8918805e-16,2.088516e-17
4870.039347750583,3.436663e-16,2.0457823e-17
4872.899779656705,3.7581002e-16,2.0544356e-17
4875.760211562825,3.4602267e-16,2.0184608e-17
4878.620643468947,3.3662315e-16,2.0261741e-17
4881.481075375068,3.6964835e-16,2.0575757e-17
4884.341507281189,3.4172808e-16,2.0415812e-17
4887.20193918731,3.1724933e-16,2.0207862e-17
4890.062371093431,3.4885396e-16,2.0391175e-17
4892.922802999552,3.996209e-16,2.0747071e-17
4895.783234905673,3.9051406e-16,2.059691e-17
4898.643666811794,4.0392757e-16,2.067742e-17
4901.504098717915,3.8484606e-16,2.0449273e-17
4904.364530624036,3.3306887e-16,2.0039698e-17
4907.224962530157,3.4510584e-16,2.0249749e-17
4910.085394436279,3.8195693e-16,2.0450295e-17
4912.945826342399,3.5297864e-16,2.0034232e-17
4915.806258248521,3.6675682e-16,2.0119934e-17
4918.666690154641,3.5242772e-16,2.0148179e-17
4921.527122060763,3.682655e-16,2.0221262e-17
4924.387553966884,3.6387236e-16,2.0117855e-17
4927.247985873006,3.6211662e-16,2.0054876e-17
4930.108417779126,3.772626e-16,2.0218875e-17
4932.968849685248,3.745502e-16,2.0094722e-17
4935.829281591368,3.8248673e-16,2.0141446e-17
4938.68971349749,3.5397337e-16,2.0099328e-17
4941.550145403611,3.608889e-16,2.0258202e-17
4944.410577309732,3.7999484e-16,2.0244216e-17
4947.271009215853,3.6398162e-16,2.0078145e-17
4950.131441121974,3.8432513e-16,2.030599e-17
4952.991873028095,3.7721154e-16,2.0201074e-17
4955.852304934217,3.7451035e-16,2.0277942e-17
4958.712736840337,3.6329751e-16,2.010425e-17
4961.573168746459,3.7482711e-16,2.0320047e-17
4964.433600652579,3.6584404e-16,2.0217634e-17
4967.294032558701,3.9216228e-16,2.0442516e-17
4970.154464464822,3.8046147e-16,2.0414973e-17
4973.014896370943,3.6083244e-16,2.0249438e-17
4975.875328277064,3.8084097e-16,2.0475878e-17
4978.7357601831845,4.1031353e-16,2.0779588e-17
4981.596192089306,3.7817718e-16,2.0462569e-17
4984.456623995427,3.7656853e-16,2.0460822e-17
4987.317055901548,3.8442506e-16,2.0477248e-17
4990.177487807669,3.902435e-16,2.0476275e-17
4993.03791971379,3.6943506e-16,2.030302e-17
4995.898351619911,3.553202e-16,2.012891e-17
4998.758783526033,3.9919993e-16,2.0410544e-17
5001.619215432154,3.9064342e-16,2.0334417e-17
5004.479647338275,3.598533e-16,1.9897234e-17
5007.340079244396,3.3245347e-16,1.9699452e-17
5010.200511150517,3.5147158e-16,1.9803787e-17
5013.060943056638,3.6995837e-16,1.9904578e-17
5015.92137496276,3.4263587e-16,1.9670011e-17
5018.78180686888,4.0988274e-16,2.0281794e-17
5021.642238775002,3.9667532e-16,2.013331e-17
5024.502670681122,3.7549153e-16,1.9887563e-17
5027.363102587244,3.7165225e-16,1.9951661e-17
5030.223534493365,3.7646443e-16,2.0001833e-17
5033.083966399486,3.9078797e-16,1.9954285e-17
5035.944398305607,3.8757067e-16,1.9859404e-17
5038.804830211728,4.0112624e-16,2.0112326e-17
5041.665262117849,4.1956554e-16,2.0310783e-17
5044.525694023971,4.4209503e-16,2.0492609e-17
5047.386125930091,4.5829766e-16,2.0798156e-17
5050.246557836213,4.6613483e-16,2.0794029e-17
5053.106989742333,5.105429e-16,2.0990489e-17
5055.967421648455,5.3089426e-16,2.1311002e-17
5058.827853554576,5.602492e-16,2.160832e-17
5061.688285460697,5.595574e-16,2.1627974e-17
5064.548717366818,6.0508455e-16,2.1981632e-17
5067.409149272939,6.49231e-16,2.2327064e-17
5070.26958117906,6.456099e-16,2.2385732e-17
5073.130013085181,6.5892673e-16,2.2461507e-17
5075.990444991303,6.4653845e-16,2.2217176e-17
5078.850876897423,6.381795e-16,2.2197359e-17
5081.711308803545,6.4658345e-16,2.2260155e-17
5084.571740709665,6.029381e-16,2.2007554e-17
5087.432172615787,6.0155195e-16,2.1818692e-17
5090.292604521908,5.92265e-16,2.1823837e-17
5093.153036428029,5.6641337e-16,2.1441266e-17
5096.01346833415,5.533436e-16,2.1337501e-17
5098.873900240271,4.990822e-16,2.1063137e-17
5101.734332146392,5.022921e-16,2.101624e-17
5104.594764052514,4.9029184e-16,2.074088e-17
5107.455195958634,4.5061555e-16,2.0444078e-17
5110.315627864756,4.4135742e-16,2.0323106e-17
5113.176059770876,4.2586898e-16,2.0128954e-17
5116.036491676998,4.3022182e-16,2.0107967e-17
5118.896923583119,4.372234e-16,2.0171196e-17
5121.757355489241,4.0363293e-16,1.9993741e-17
5124.617787395361,3.8777314e-16,1.9827594e-17
5127.478219301483,4.1549865e-16,1.9944048e-17
5130.338651207603,4.0613218e-16,1.98584e-17
5133.199083113725,3.6775635e-16,1.957923e-17
5136.059515019846,3.9109552e-16,1.9748442e-17
5138.9199469259665,3.6697184e-16,1.9628192e-17
5141.780378832088,3.8416028e-16,1.9804567e-17
5144.6408107382085,3.8201244e-16,1.9719165e-17
5147.50124264433,3.575732e-16,1.9540544e-17
5150.361674550451,3.656738e-16,1.9693273e-17
5153.222106456572,3.8044712e-16,1.9771177e-17
5156.082538362693,3.7275678e-16,1.957515e-17
5158.942970268814,3.5812534e-16,1.949097e-17
5161.803402174935,3.6691927e-16,1.945745e-17
5164.663834081057,3.676403e-16,1.9344194e-17
5167.524265987177,3.9975725e-16,1.9616555e-17
5170.384697893299,3.9308324e-16,1.9664947e-17
5173.245129799419,3.9351557e-16,1.9615283e-17
5176.105561705541,3.8614337e-16,1.949318e-17
5178.965993611662,3.8873518e-16,1.9469152e-17
5181.826425517783,3.7133832e-16,1.9335992e-17
5184.686857423904,3.641541e-16,1.932968e-17
5187.547289330025,3.6918145e-16,1.9388392e-17
5190.407721236146,3.4253803e-16,1.9216924e-17
5193.268153142268,3.4373124e-16,1.9285063e-17
5196.128585048389,3.7200911e-16,1.9616312e-17
5198.98901695451,3.926961e-16,1.963975e-17
5201.849448860631,3.8523651e-16,1.9695928e-17
5204.709880766752,3.7644307e-16,1.9616515e-17
5207.570312672873,3.7498686e-16,1.9531476e-17
5210.430744578995,3.6953144e-16,1.9440356e-17
5213.291176485115,3.6623304e-16,1.9480234e-17
5216.151608391237,3.8350933e-16,1.9614884e-17
5219.012040297357,3.7441757e-16,1.9496626e-17
5221.8724722034785,4.1802058e-16,1.9688371e-17
5224.7329041096,4.1048503e-16,1.9770841e-17
5227.5933360157205,4.2078188e-16,1.9795496e-17
5230.453767921842,4.0023643e-16,1.9738922e-17
